-6.000000	0.045323
-5.900000	0.048839
-5.800000	0.047013
-5.700000	0.047067
-5.600000	0.047967
-5.500000	0.052954
-5.400000	0.055543
-5.300000	0.050910
-5.200000	0.057015
-5.100000	0.057315
-5.000000	0.057015
-4.900000	0.063774
-4.800000	0.061676
-4.700000	0.062820
-4.600000	0.065164
-4.500000	0.064810
-4.400000	0.067562
-4.300000	0.073231
-4.200000	0.071569
-4.100000	0.076611
-4.000000	0.078164
-3.900000	0.078491
-3.800000	0.082934
-3.700000	0.089175
-3.600000	0.087103
-3.500000	0.091682
-3.400000	0.097269
-3.300000	0.095034
-3.200000	0.100512
-3.100000	0.104846
-3.000000	0.109397
-2.900000	0.111005
-2.800000	0.113976
-2.700000	0.118473
-2.600000	0.121689
-2.500000	0.123678
-2.400000	0.132563
-2.300000	0.138150
-2.200000	0.140576
-2.100000	0.148670
-2.000000	0.153985
-1.900000	0.157691
-1.800000	0.164886
-1.700000	0.169301
-1.600000	0.174370
-1.500000	0.182383
-1.400000	0.191404
-1.300000	0.198654
-1.200000	0.203532
-1.100000	0.212744
-1.000000	0.218331
-0.900000	0.228524
-0.800000	0.238880
-0.700000	0.246321
-0.600000	0.256459
-0.500000	0.262428
-0.400000	0.272675
-0.300000	0.279516
-0.200000	0.287665
-0.100000	0.293088
-0.000000	0.296141
0.100000	0.303990
0.200000	0.312439
0.300000	0.314728
0.400000	0.318271
0.500000	0.322223
0.600000	0.326801
0.700000	0.327183
0.800000	0.333206
0.900000	0.335604
1.000000	0.336613
1.100000	0.339366
1.200000	0.339257
1.300000	0.340946
1.400000	0.343236
1.500000	0.342445
1.600000	0.345116
1.700000	0.345607
1.800000	0.346424
1.900000	0.347269
2.000000	0.349668
2.100000	0.348823
2.200000	0.348141
2.300000	0.347460
2.400000	0.347106
2.500000	0.347678
2.600000	0.347869
2.700000	0.346452
2.800000	0.347405
2.900000	0.346888
3.000000	0.345089
3.100000	0.345743
3.200000	0.345552
3.300000	0.347787
3.400000	0.343944
3.500000	0.345470
3.600000	0.346452
3.700000	0.344980
3.800000	0.343563
3.900000	0.341927
4.000000	0.342391
4.100000	0.342827
4.200000	0.342391
4.300000	0.339584
4.400000	0.339420
4.500000	0.340238
4.600000	0.340864
4.700000	0.337976
4.800000	0.337294
4.900000	0.338275
5.000000	0.337649
5.100000	0.337785
5.200000	0.334433
5.300000	0.332988
5.400000	0.333097
5.500000	0.331108
5.600000	0.334923
5.700000	0.331571
5.800000	0.329554
5.900000	0.328055
6.000000	0.328982
6.100000	0.328219
