-6.000000	0.026590
-5.900000	0.027378
-5.800000	0.029059
-5.700000	0.028529
-5.600000	0.029020
-5.500000	0.029938
-5.400000	0.031075
-5.300000	0.032329
-5.200000	0.032123
-5.100000	0.033221
-5.000000	0.033622
-4.900000	0.035057
-4.800000	0.036324
-4.700000	0.037280
-4.600000	0.038095
-4.500000	0.038883
-4.400000	0.039504
-4.300000	0.040538
-4.200000	0.041456
-4.100000	0.043252
-4.000000	0.044416
-3.900000	0.045863
-3.800000	0.047660
-3.700000	0.048992
-3.600000	0.051189
-3.500000	0.052676
-3.400000	0.054990
-3.300000	0.056580
-3.200000	0.058195
-3.100000	0.061944
-3.000000	0.064103
-2.900000	0.066249
-2.800000	0.069286
-2.700000	0.070915
-2.600000	0.076060
-2.500000	0.079033
-2.400000	0.082161
-2.300000	0.085858
-2.200000	0.090667
-2.100000	0.096665
-2.000000	0.103038
-1.900000	0.106774
-1.800000	0.112358
-1.700000	0.120101
-1.600000	0.128025
-1.500000	0.135613
-1.400000	0.145683
-1.300000	0.154847
-1.200000	0.166042
-1.100000	0.176887
-1.000000	0.187849
-0.900000	0.201357
-0.800000	0.215783
-0.700000	0.231050
-0.600000	0.243679
-0.500000	0.260483
-0.400000	0.272518
-0.300000	0.289452
-0.200000	0.304615
-0.100000	0.318317
-0.000000	0.330261
0.100000	0.339323
0.200000	0.350052
0.300000	0.357278
0.400000	0.362927
0.500000	0.369739
0.600000	0.372066
0.700000	0.375013
0.800000	0.376771
0.900000	0.375944
1.000000	0.372880
1.100000	0.368291
1.200000	0.363896
1.300000	0.358027
1.400000	0.349767
1.500000	0.339904
1.600000	0.328529
1.700000	0.319325
1.800000	0.306075
1.900000	0.291003
2.000000	0.279240
2.100000	0.260018
2.200000	0.244726
2.300000	0.225763
2.400000	0.212642
2.500000	0.194131
2.600000	0.177934
2.700000	0.169312
2.800000	0.146781
2.900000	0.135884
3.000000	0.122699
3.100000	0.108260
3.200000	0.098009
3.300000	0.089129
3.400000	0.074186
3.500000	0.056541
3.600000	0.051448
3.700000	0.045165
3.800000	0.035432
3.900000	0.026719
4.000000	0.023759
4.100000	0.016701
4.200000	0.017619
4.300000	0.014193
4.400000	0.008286
4.500000	0.005365
4.600000	0.003387
4.700000	0.003451
4.800000	0.002611
4.900000	0.000827
5.000000	0.001280
5.100000	0.002120
5.200000	0.001060
5.300000	0.000168
5.400000	0.001357
5.500000	0.000013
5.600000	0.000310
5.700000	0.000504
5.800000	0.000491
5.900000	0.000000
6.000000	0.000000
6.100000	0.000000
