-6.000000	0.019248
-5.900000	0.019804
-5.800000	0.020282
-5.700000	0.020618
-5.600000	0.020954
-5.500000	0.021406
-5.400000	0.022001
-5.300000	0.022117
-5.200000	0.022712
-5.100000	0.023203
-5.000000	0.023914
-4.900000	0.024741
-4.800000	0.025052
-4.700000	0.025633
-4.600000	0.025918
-4.500000	0.026499
-4.400000	0.027236
-4.300000	0.027870
-4.200000	0.028878
-4.100000	0.029473
-4.000000	0.030403
-3.900000	0.030571
-3.800000	0.031567
-3.700000	0.032433
-3.600000	0.033635
-3.500000	0.034643
-3.400000	0.035328
-3.300000	0.036388
-3.200000	0.037836
-3.100000	0.039168
-3.000000	0.040577
-2.900000	0.041430
-2.800000	0.043498
-2.700000	0.044816
-2.600000	0.046445
-2.500000	0.048320
-2.400000	0.049793
-2.300000	0.051874
-2.200000	0.053943
-2.100000	0.056231
-2.000000	0.058829
-1.900000	0.061867
-1.800000	0.064801
-1.700000	0.068214
-1.600000	0.072466
-1.500000	0.075504
-1.400000	0.079964
-1.300000	0.085005
-1.200000	0.089956
-1.100000	0.095747
-1.000000	0.101758
-0.900000	0.108855
-0.800000	0.115176
-0.700000	0.122880
-0.600000	0.130959
-0.500000	0.139478
-0.400000	0.148216
-0.300000	0.156683
-0.200000	0.165111
-0.100000	0.173927
-0.000000	0.180726
0.100000	0.187784
0.200000	0.194429
0.300000	0.198850
0.400000	0.203128
0.500000	0.204938
0.600000	0.207252
0.700000	0.205946
0.800000	0.202275
0.900000	0.199199
1.000000	0.193950
1.100000	0.186621
1.200000	0.179434
1.300000	0.167386
1.400000	0.155533
1.500000	0.140745
1.600000	0.130209
1.700000	0.115098
1.800000	0.101706
1.900000	0.091003
2.000000	0.079641
2.100000	0.068265
2.200000	0.059049
2.300000	0.049974
2.400000	0.045941
2.500000	0.039387
2.600000	0.033945
2.700000	0.031554
2.800000	0.026138
2.900000	0.022971
3.000000	0.020773
3.100000	0.018666
3.200000	0.019118
3.300000	0.017451
3.400000	0.015047
3.500000	0.015719
3.600000	0.013819
3.700000	0.014491
3.800000	0.013353
3.900000	0.014077
4.000000	0.009837
4.100000	0.012267
4.200000	0.012513
4.300000	0.008661
4.400000	0.011815
4.500000	0.012151
4.600000	0.009449
4.700000	0.007859
4.800000	0.009411
4.900000	0.009553
5.000000	0.007562
5.100000	0.009592
5.200000	0.005610
5.300000	0.007226
5.400000	0.008144
5.500000	0.007135
5.600000	0.006386
5.700000	0.007665
5.800000	0.006554
5.900000	0.006412
6.000000	0.005184
6.100000	0.004990
