-6.000000	0.018151
-5.900000	0.015317
-5.800000	0.017061
-5.700000	0.019187
-5.600000	0.019269
-5.500000	0.019296
-5.400000	0.019786
-5.300000	0.023602
-5.200000	0.023765
-5.100000	0.023874
-5.000000	0.023820
-4.900000	0.026082
-4.800000	0.027608
-4.700000	0.024856
-4.600000	0.032023
-4.500000	0.030688
-4.400000	0.032296
-4.300000	0.034612
-4.200000	0.037120
-4.100000	0.036602
-4.000000	0.040118
-3.900000	0.040090
-3.800000	0.041153
-3.700000	0.043143
-3.600000	0.047340
-3.500000	0.047204
-3.400000	0.049875
-3.300000	0.052546
-3.200000	0.053118
-3.100000	0.057424
-3.000000	0.060177
-2.900000	0.061866
-2.800000	0.067263
-2.700000	0.069007
-2.600000	0.074485
-2.500000	0.075357
-2.400000	0.080672
-2.300000	0.081980
-2.200000	0.087730
-2.100000	0.094380
-2.000000	0.096179
-1.900000	0.102257
-1.800000	0.108743
-1.700000	0.113840
-1.600000	0.120053
-1.500000	0.123896
-1.400000	0.131446
-1.300000	0.135588
-1.200000	0.145536
-1.100000	0.150741
-1.000000	0.158645
-0.900000	0.165813
-0.800000	0.173362
-0.700000	0.180639
-0.600000	0.187997
-0.500000	0.193830
-0.400000	0.202115
-0.300000	0.206339
-0.200000	0.213016
-0.100000	0.217513
-0.000000	0.222964
0.100000	0.225417
0.200000	0.230868
0.300000	0.234056
0.400000	0.235256
0.500000	0.239344
0.600000	0.241142
0.700000	0.242233
0.800000	0.244576
0.900000	0.244795
1.000000	0.245966
1.100000	0.247275
1.200000	0.248038
1.300000	0.246375
1.400000	0.246811
1.500000	0.246048
1.600000	0.246103
1.700000	0.245558
1.800000	0.243759
1.900000	0.242696
2.000000	0.240734
2.100000	0.237654
2.200000	0.236891
2.300000	0.233048
2.400000	0.231304
2.500000	0.229014
2.600000	0.225172
2.700000	0.225962
2.800000	0.221193
2.900000	0.222310
3.000000	0.217404
3.100000	0.212717
3.200000	0.209037
3.300000	0.207402
3.400000	0.205086
3.500000	0.204077
3.600000	0.199444
3.700000	0.196065
3.800000	0.188842
3.900000	0.190259
4.000000	0.189060
4.100000	0.183228
4.200000	0.181511
4.300000	0.180012
4.400000	0.173035
4.500000	0.170282
4.600000	0.166058
4.700000	0.169656
4.800000	0.161043
4.900000	0.159081
5.000000	0.157855
5.100000	0.152595
5.200000	0.152349
5.300000	0.149406
5.400000	0.144745
5.500000	0.145072
5.600000	0.139295
5.700000	0.138232
5.800000	0.138859
5.900000	0.135425
6.000000	0.135125
6.100000	0.133244
