-6.000000	0.018912
-5.900000	0.018963
-5.800000	0.019442
-5.700000	0.020127
-5.600000	0.020062
-5.500000	0.020786
-5.400000	0.021355
-5.300000	0.021523
-5.200000	0.022208
-5.100000	0.022544
-5.000000	0.022919
-4.900000	0.023371
-4.800000	0.024199
-4.700000	0.024690
-4.600000	0.025349
-4.500000	0.026150
-4.400000	0.026370
-4.300000	0.027081
-4.200000	0.027378
-4.100000	0.028335
-4.000000	0.029292
-3.900000	0.029279
-3.800000	0.030274
-3.700000	0.031321
-3.600000	0.032381
-3.500000	0.033131
-3.400000	0.034449
-3.300000	0.034928
-3.200000	0.035962
-3.100000	0.036828
-3.000000	0.038366
-2.900000	0.039956
-2.800000	0.040964
-2.700000	0.042050
-2.600000	0.043317
-2.500000	0.045424
-2.400000	0.047027
-2.300000	0.048798
-2.200000	0.050969
-2.100000	0.052676
-2.000000	0.055158
-1.900000	0.057575
-1.800000	0.060496
-1.700000	0.063793
-1.600000	0.067684
-1.500000	0.070230
-1.400000	0.075065
-1.300000	0.078865
-1.200000	0.084643
-1.100000	0.089568
-1.000000	0.096238
-0.900000	0.103012
-0.800000	0.109656
-0.700000	0.117658
-0.600000	0.126073
-0.500000	0.135044
-0.400000	0.144933
-0.300000	0.154705
-0.200000	0.162733
-0.100000	0.171161
-0.000000	0.181670
0.100000	0.187965
0.200000	0.196355
0.300000	0.202055
0.400000	0.206244
0.500000	0.208066
0.600000	0.210251
0.700000	0.208945
0.800000	0.204253
0.900000	0.197880
1.000000	0.190189
1.100000	0.178089
1.200000	0.160367
1.300000	0.139594
1.400000	0.116792
1.500000	0.087461
1.600000	0.058893
1.700000	0.034036
1.800000	0.017903
1.900000	0.012229
2.000000	0.008958
2.100000	0.006528
2.200000	0.006050
2.300000	0.004498
2.400000	0.003723
2.500000	0.003270
2.600000	0.002818
2.700000	0.002805
2.800000	0.002469
2.900000	0.002029
3.000000	0.001926
3.100000	0.001668
3.200000	0.001616
3.300000	0.001435
3.400000	0.000995
3.500000	0.001060
3.600000	0.001112
3.700000	0.000905
3.800000	0.000000
3.900000	0.000000
4.000000	0.000763
4.100000	0.000724
4.200000	0.000711
4.300000	0.000000
4.400000	0.000633
4.500000	0.000000
4.600000	0.000000
4.700000	0.000414
4.800000	0.000000
4.900000	0.000000
5.000000	0.000000
5.100000	0.000000
5.200000	0.000000
5.300000	0.000000
5.400000	0.000000
5.500000	0.000220
5.600000	0.000000
5.700000	0.000000
5.800000	0.000000
5.900000	0.000000
6.000000	0.000000
6.100000	0.000000
