-6.000000	0.174090
-5.900000	0.175107
-5.800000	0.176803
-5.700000	0.181551
-5.600000	0.183247
-5.500000	0.189464
-5.400000	0.190142
-5.300000	0.193760
-5.200000	0.196360
-5.100000	0.199864
-5.000000	0.202125
-4.900000	0.204160
-4.800000	0.211169
-4.700000	0.212299
-4.600000	0.213430
-4.500000	0.219760
-4.400000	0.220326
-4.300000	0.227674
-4.200000	0.229708
-4.100000	0.233439
-4.000000	0.238526
-3.900000	0.242822
-3.800000	0.245422
-3.700000	0.249830
-3.600000	0.254691
-3.500000	0.258196
-3.400000	0.261474
-3.300000	0.266109
-3.200000	0.271309
-3.100000	0.272326
-3.000000	0.277753
-2.900000	0.282388
-2.800000	0.290301
-2.700000	0.294709
-2.600000	0.296179
-2.500000	0.304431
-2.400000	0.309858
-2.300000	0.314719
-2.200000	0.321388
-2.100000	0.323762
-2.000000	0.329754
-1.900000	0.336875
-1.800000	0.339136
-1.700000	0.349989
-1.600000	0.355641
-1.500000	0.359145
-1.400000	0.366041
-1.300000	0.373276
-1.200000	0.381076
-1.100000	0.387520
-1.000000	0.394981
-0.900000	0.398259
-0.800000	0.409451
-0.700000	0.415781
-0.600000	0.424825
-0.500000	0.434208
-0.400000	0.439521
-0.300000	0.446416
-0.200000	0.456364
-0.100000	0.461791
-0.000000	0.463825
0.100000	0.477730
0.200000	0.482252
0.300000	0.490165
0.400000	0.495026
0.500000	0.503617
0.600000	0.506217
0.700000	0.512435
0.800000	0.517974
0.900000	0.527131
1.000000	0.533461
1.100000	0.534818
1.200000	0.537983
1.300000	0.542166
1.400000	0.545218
1.500000	0.551436
1.600000	0.552792
1.700000	0.553810
1.800000	0.559349
1.900000	0.559236
2.000000	0.562853
2.100000	0.562401
2.200000	0.559801
2.300000	0.558784
2.400000	0.560253
2.500000	0.560479
2.600000	0.556410
2.700000	0.556636
2.800000	0.554601
2.900000	0.555166
3.000000	0.551436
3.100000	0.552453
3.200000	0.543975
3.300000	0.545331
3.400000	0.537644
3.500000	0.538435
3.600000	0.530070
3.700000	0.531427
3.800000	0.525661
3.900000	0.524531
4.000000	0.514696
4.100000	0.510287
4.200000	0.507687
4.300000	0.505878
4.400000	0.497852
4.500000	0.489374
4.600000	0.485304
4.700000	0.480217
4.800000	0.475808
4.900000	0.476034
5.000000	0.466312
5.100000	0.459417
5.200000	0.461565
5.300000	0.446756
5.400000	0.446756
5.500000	0.439634
5.600000	0.429460
5.700000	0.423242
5.800000	0.424260
5.900000	0.409225
6.000000	0.403233
6.100000	0.402329
